"","geneID","EE_028-20120223_EMB-0","EE_118-20120223_EMB-60","EE_118-20120223_EMB-90","EE_199-20120223_EMB-150","EE_378-20120223_EMB-300","EE_467-20120223_EMB-390","EE_574-20120223_EMB-480","EE_674-20120223_EMB-570","EE_674-20120223_EMB-600","EE_285-20120411_EMB-180","EE_199-20120419_EMB-120","EE_285-20120419_EMB-180","EE_378-20120419_EMB-270","EE_467-20120419_EMB-330","EE_574-20120419_EMB-420","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"578","WBGene00235263",0.052290069749724,0.0638079961245576,0,0,0,0.0732767309667538,0.25625005084962,0.287669906836662,0.0716391187987209,0,0,0,0,0,0.175190609573098,"Y66H1A.8","Y66H1A.8","","","Y66H1A.8 | WBGene00235263",NA,"Y66H1A.8 | WBGene00235263",NA,NA,NA,NA,NA
"579","WBGene00235285",0,0,0,0,0.0735113690478028,0,0.0640625127124049,0,0,0,0,0,0,0,0.175190609573098,"F56D6.18","F56D6.18","E3 CR1-alpha","","F56D6.18 | WBGene00235285",NA,"F56D6.18 | WBGene00235285",NA,NA,NA,NA,NA
"580","WBGene00235288",0.209160278998896,0.25523198449823,0,0.10774946546837,0,0,0,0.143834953418331,0.0716391187987209,0.106302686268882,0,0,0,0,0.0875953047865491,"Y69A2AR.46","Y69A2AR.46","","","Y69A2AR.46 | WBGene00235288",NA,"Y69A2AR.46 | WBGene00235288",NA,NA,NA,NA,NA
"581","WBGene00235293",0,0,0,0.10774946546837,0,0.0732767309667538,0,0,0.0716391187987209,0,0,0,0,0,0.262785914359647,"F56D6.19","F56D6.19","COX2_TM domain-containing protein","","F56D6.19 | WBGene00235293",NA,"F56D6.19 | WBGene00235293",NA,NA,NA,NA,NA
"582","WBGene00235294",0,0.127615992249115,0,0.10774946546837,0.0735113690478028,0.0732767309667538,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.175190609573098,"Y69A2AR.47","Y69A2AR.47","Si:ch211-22i13.2","","Y69A2AR.47 | WBGene00235294",NA,"Y69A2AR.47 | WBGene00235294",NA,NA,NA,NA,NA
"583","WBGene00235297",0.156870209249172,0.127615992249115,0,0,0.0735113690478028,0,0.12812502542481,0,0,0,0,0,0,0,0.0875953047865491,"F56D6.20","F56D6.20","","","F56D6.20 | WBGene00235297",NA,"F56D6.20 | WBGene00235297",NA,NA,NA,NA,NA
"584","WBGene00235298",0,0,0,0,0,0,0.0640625127124049,0,0.0716391187987209,0,0,0,0.128436330065442,0.111127175161654,0.525571828719294,"F19B6.10","F19B6.10","","","F19B6.10 | WBGene00235298",NA,"F19B6.10 | WBGene00235298",NA,NA,NA,NA,NA
"585","WBGene00235301",0,0,0,0,0,0.0732767309667538,0.0640625127124049,0,0.0716391187987209,0,0,0,0,0,0,"B0513.90","B0513.90","Dickkopf_N domain-containing protein","","B0513.90 | WBGene00235301",NA,"B0513.90 | WBGene00235301",NA,NA,NA,NA,NA
"586","WBGene00235302",0,0,0,0,0.0735113690478028,0,0.0640625127124049,0.0719174767091656,0,0,0.188110654211233,0,0,0,0.437976523932745,"C07C7.3","C07C7.3","","","C07C7.3 | WBGene00235302",NA,"C07C7.3 | WBGene00235302",NA,NA,NA,NA,NA
"587","WBGene00235303",0,0,0,0,0.0735113690478028,0.0732767309667538,0.0640625127124049,0,0.286556475194883,0,0,0,0,0.333381525484962,0.0875953047865491,"T13A10.64","T13A10.64","","","T13A10.64 | WBGene00235303",NA,"T13A10.64 | WBGene00235303",NA,NA,NA,NA,NA
"588","WBGene00235304",0.052290069749724,0,0,0,0.0735113690478028,0,0,0,0,0,0,0,0.128436330065442,0,0.0875953047865491,"Y116A8C.468","Y116A8C.468","","","Y116A8C.468 | WBGene00235304",NA,"Y116A8C.468 | WBGene00235304",NA,NA,NA,NA,NA
"589","WBGene00235305",0,0,0,0,0,0,0,0.0719174767091656,0,0,0,0,0,0.222254350323308,0,"Y116A8C.469","Y116A8C.469","","","Y116A8C.469 | WBGene00235305",NA,"Y116A8C.469 | WBGene00235305",NA,NA,NA,NA,NA
"590","WBGene00235317",0,0,0,0,0.0735113690478028,0,0.320312563562024,0.143834953418331,0.143278237597442,0,0,0,0,0,0.175190609573098,"K04A8.19","K04A8.19","Saposin B-type domain-containing protein","","K04A8.19 | WBGene00235317",NA,"K04A8.19 | WBGene00235317",NA,NA,NA,NA,NA
"591","WBGene00235320",0.052290069749724,0.0638079961245576,0,0,0.0735113690478028,0,0.0640625127124049,0.143834953418331,0,0,0,0.168743306163974,0,0,0.0875953047865491,"R02F11.11","R02F11.11","Secreted protein","","R02F11.11 | WBGene00235320",NA,"R02F11.11 | WBGene00235320",60,NA,NA,NA,NA
"592","WBGene00235321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y73C8B.9","Y73C8B.9","Transposase","","Y73C8B.9 | WBGene00235321",NA,"Y73C8B.9 | WBGene00235321",NA,NA,NA,NA,NA
"593","WBGene00235322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F32F2.4","F32F2.4","C-type lectin domain-containing protein","","F32F2.4 | WBGene00235322",NA,"F32F2.4 | WBGene00235322",NA,NA,NA,NA,NA
"594","WBGene00235336",0,0,0,0,0.0735113690478028,0,0,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0.175190609573098,"C54F6.19","C54F6.19","SWIM-type domain-containing protein","","C54F6.19 | WBGene00235336",NA,"C54F6.19 | WBGene00235336",NA,NA,NA,NA,NA
"595","WBGene00235339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F14F8.15","F14F8.15","DUF5709 domain-containing protein","","F14F8.15 | WBGene00235339",NA,"F14F8.15 | WBGene00235339",NA,NA,NA,NA,NA
"596","WBGene00235342",0.052290069749724,0.0638079961245576,0.0561647433237531,0.0538747327341852,0,0,0.0640625127124049,0,0,0.106302686268882,0,0,0,0,0,"Y69A2AR.50","Y69A2AR.50","50S ribosomal protein L15","","Y69A2AR.50 | WBGene00235342",NA,"Y69A2AR.50 | WBGene00235342",NA,NA,NA,NA,NA
"597","WBGene00235343",0.052290069749724,0.127615992249115,0,0.0538747327341852,0.147022738095606,0.0732767309667538,0,0,0,0,0,0,0,0,0.0875953047865491,"Y69A2AR.51","Y69A2AR.51","","","Y69A2AR.51 | WBGene00235343",NA,"Y69A2AR.51 | WBGene00235343",NA,NA,NA,NA,NA
"598","WBGene00235358",0.156870209249172,0,0,0,0,0.0732767309667538,0.192187538137215,0.0719174767091656,0,0,0,0,0,0,0.262785914359647,"F56D6.21","F56D6.21","","","F56D6.21 | WBGene00235358",NA,"F56D6.21 | WBGene00235358",NA,NA,NA,NA,NA
"599","WBGene00235359",0,0,0,0,0.220534107143408,0.0732767309667538,0.12812502542481,0,0.0716391187987209,0,0,0,0.128436330065442,0,0.175190609573098,"F56D6.22","F56D6.22","FXYD domain-containing ion transport regulator","","F56D6.22 | WBGene00235359",NA,"F56D6.22 | WBGene00235359",NA,NA,NA,NA,NA
"600","WBGene00235361",0.104580139499448,0,0,0,0.147022738095606,0,0.192187538137215,0,0,0,0,0,0,0,0.350381219146196,"F56D6.23","F56D6.23","Transmembrane protein","","F56D6.23 | WBGene00235361",NA,"F56D6.23 | WBGene00235361",NA,NA,NA,NA,NA
"601","WBGene00235363",0,0,0,0,0.0735113690478028,0,0,0,0,0,0,0,0.128436330065442,0,0,"F49F1.2","F49F1.2","F0F1 ATP synthase subunit B","","F49F1.2 | WBGene00235363",NA,"F49F1.2 | WBGene00235363",63.4615,"CBN20158 | WBGene00158883",67.3077,"CRE24751 | WBGene00079728",59.6154
"602","WBGene00235364",0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0.128436330065442,0,0.175190609573098,"F49F1.4","F49F1.4","F0F1 ATP synthase subunit C","","F49F1.4 | WBGene00235364",NA,"F49F1.4 | WBGene00235364",NA,NA,NA,NA,NA
"603","WBGene00235365",0,0,0,0,0,0,0,0.143834953418331,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"F49F1.15","F49F1.15","F0F1 ATP synthase subunit B","","F49F1.15 | WBGene00235365",NA,"F49F1.15 | WBGene00235365",59.6154,"CBN20158 | WBGene00158883",61.5385,"CRE24751 | WBGene00079728",53.8462
"604","WBGene00235367",0,0.191423988373673,0,0,0,0.219830192900261,0.0640625127124049,0,0,0,0,0,0,0,0.350381219146196,"F49F1.17","F49F1.17","Secreted protein","","F49F1.17 | WBGene00235367",NA,"F49F1.17 | WBGene00235367",NA,NA,NA,NA,NA
"605","WBGene00235391",0,0.0638079961245576,0.0561647433237531,0,0.0735113690478028,0,0,0.215752430127497,0,0,0,0,0.128436330065442,0,0.350381219146196,"F38A5.22","F38A5.22","","Transthyretin-like, Transthyretin-like superfamily","F38A5.22 | WBGene00235391",NA,"F38A5.22 | WBGene00235391",NA,NA,NA,NA,NA
"606","WBGene00236808",0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0.222254350323308,0.0875953047865491,"C54G6.8","C54G6.8","Secreted protein","","C54G6.8 | WBGene00236808",NA,"C54G6.8 | WBGene00236808",NA,NA,NA,NA,NA
"607","WBGene00255545",0,0,0,0,0,0.293106923867015,0,0,0,0,0,0,0,0,0.175190609573098,"M199.135","M199.135","","","M199.135 | WBGene00255545",NA,"M199.135 | WBGene00255545",NA,NA,NA,NA,NA
"608","WBGene00255550",0,0,0,0,0.0735113690478028,0.146553461933508,0.0640625127124049,0.143834953418331,0,0,0,0,0,0,0.0875953047865491,"W03D8.14","W03D8.14","","","W03D8.14 | WBGene00255550",NA,"W03D8.14 | WBGene00255550",NA,NA,NA,NA,NA
"609","WBGene00255553",0,0,0,0,0.147022738095606,0,0.0640625127124049,0.0719174767091656,0.286556475194883,0,0,0,0,0,0.350381219146196,"Y51H4A.941","Y51H4A.941","","","Y51H4A.941 | WBGene00255553",NA,"Y51H4A.941 | WBGene00255553",NA,NA,NA,NA,NA
"610","WBGene00255607",0,0,0,0,0.0735113690478028,0,0.12812502542481,0.431504860254993,0.0716391187987209,0,0,0,0,0.111127175161654,0.175190609573098,"F22H10.11","F22H10.11","","","F22H10.11 | WBGene00255607",NA,"F22H10.11 | WBGene00255607",NA,NA,NA,NA,NA
"611","WBGene00255611",0.104580139499448,0.127615992249115,0.0561647433237531,0,0.0735113690478028,0,0.12812502542481,0.0719174767091656,0.143278237597442,0,0,0,0,0.111127175161654,0.175190609573098,"Y116A8C.470","Y116A8C.470","Stress-associated endoplasmic reticulum protein","","Y116A8C.470 | WBGene00255611",NA,"Y116A8C.470 | WBGene00255611",NA,NA,NA,NA,NA
"612","WBGene00268197",0.052290069749724,0,0.0561647433237531,0,0,0,0,0.143834953418331,0,0,0,0,0,0.222254350323308,0.0875953047865491,"Y40B10A.11","Y40B10A.11","Basic proline-rich protein","","Y40B10A.11 | WBGene00268197",NA,"Y40B10A.11 | WBGene00268197",NA,NA,NA,NA,NA
"613","WBGene00269332",0,0,0,0,0,0,0,0,0.0716391187987209,0.106302686268882,0,0,0,0,0,"Y39F10A.6","Y39F10A.6","Ovule protein","","Y39F10A.6 | WBGene00269332",NA,"Y39F10A.6 | WBGene00269332",NA,NA,NA,NA,NA
"614","WBGene00269352",0,0,0,0,0,0,0,0,0,0,0.0940553271056166,0,0.256872660130884,0,0,"K08D9.10","K08D9.10","Transcriptional regulator","","K08D9.10 | WBGene00269352",NA,"K08D9.10 | WBGene00269352",NA,NA,NA,NA,NA
"615","WBGene00269385",0.052290069749724,0,0,0,0,0,0.12812502542481,0,0,0.212605372537764,0,0,0,0,0.262785914359647,"F41F3.9","F41F3.9","ESAT-6 secretion machinery protein EssA","","F41F3.9 | WBGene00269385",NA,"F41F3.9 | WBGene00269385",NA,NA,NA,NA,NA
"616","WBGene00269391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F54F2.14","F54F2.14","","","F54F2.14 | WBGene00269391",NA,"F54F2.14 | WBGene00269391",NA,NA,NA,NA,NA
"617","WBGene00269392",0.052290069749724,0,0,0,0,0,0.12812502542481,0.0719174767091656,0.143278237597442,0,0,0,0,0.222254350323308,0.350381219146196,"F54F7.14","F54F7.14","PRA1 family protein","","F54F7.14 | WBGene00269392",NA,"F54F7.14 | WBGene00269392",NA,NA,NA,NA,NA
"618","WBGene00269422",0.209160278998896,0,0,0,0,0,0.384375076274429,0,0,0,0,0,0,0.111127175161654,0,"T01H10.11","T01H10.11","","","T01H10.11 | WBGene00269422",NA,"T01H10.11 | WBGene00269422",NA,NA,NA,NA,NA
"619","WBGene00271567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T28F4.8","T28F4.8","","","T28F4.8 | WBGene00271567",NA,"T28F4.8 | WBGene00271567",NA,NA,NA,NA,NA
"620","WBGene00271774",0,0,0,0.0538747327341852,0.147022738095606,0,0.12812502542481,0.143834953418331,0,0,0,0,0,0,0.0875953047865491,"R02F2.10","R02F2.10","Prion-like-(Q/N-rich)-domain-bearing protein","","R02F2.10 | WBGene00271774",NA,"R02F2.10 | WBGene00271774",NA,NA,NA,NA,NA
"621","WBGene00271780",0.052290069749724,0,0,0,0,0.146553461933508,0,0.215752430127497,0.143278237597442,0,0,0,0,0,0.0875953047865491,"F11A6.16","F11A6.16","Transmembrane protein","Fungus-induced protein","F11A6.16 | WBGene00271780",NA,"F11A6.16 | WBGene00271780",NA,NA,NA,NA,NA
"622","WBGene00271804",0.156870209249172,0,0.0561647433237531,0,0.147022738095606,0,0,0.287669906836662,0.214917356396163,0,0,0,0,0,0,"F11D11.22","F11D11.22","CUB_2 domain-containing protein","Transmembrane glycoprotein","F11D11.22 | WBGene00271804",NA,"F11D11.22 | WBGene00271804",34.2282,"CBN12639 | WBGene00151364",34.2282,"CRE02550 | WBGene00085804",19.4631
"623","WBGene00271827",0,0,0,0,0.0735113690478028,0.0732767309667538,0,0.215752430127497,0,0,0,0,0,0,0,"T19H12.15","T19H12.15","Fungal protease inhibitor-1","CC domain","T19H12.15 | WBGene00271827",NA,"T19H12.15 | WBGene00271827",NA,"CBN15698 | WBGene00154423",48.9362,"CRE06416 | WBGene00054595",45.7447
"624","WBGene00284845",0,0,0,0,0,0,0.12812502542481,0,0.143278237597442,0,0,0,0.128436330065442,0,0.175190609573098,"Y71F9AR.10","Y71F9AR.10","","","Y71F9AR.10 | WBGene00284845",NA,"Y71F9AR.10 | WBGene00284845",NA,NA,NA,NA,NA
"625","WBGene00284855",0,0,0,0,0.147022738095606,0,0,0,0,0,0,0,0,0,0.0875953047865491,"C04C11.25","C04C11.25","NADH dehydrogenase subunit 5","","C04C11.25 | WBGene00284855",NA,"C04C11.25 | WBGene00284855",NA,NA,NA,NA,NA
"626","WBGene00303031",0,0,0.0561647433237531,0,0,0.0732767309667538,0,0,0.0716391187987209,0,0,0.0843716530819868,0,0,0.0875953047865491,"B0035.22","B0035.22","","","B0035.22 | WBGene00303031",NA,"B0035.22 | WBGene00303031",NA,NA,NA,NA,NA
"627","WBGene00303034",0,0,0,0,0.220534107143408,0.0732767309667538,0,0.0719174767091656,0.0716391187987209,0,0,0,0.128436330065442,0,0.175190609573098,"C02C6.14","C02C6.14","","","C02C6.14 | WBGene00303034",NA,"C02C6.14 | WBGene00303034",NA,NA,NA,NA,NA
"628","WBGene00303051",0,0,0,0,0.147022738095606,0,0,0.0719174767091656,0,0,0,0,0,0.111127175161654,0.0875953047865491,"F01E11.20","F01E11.20","","","F01E11.20 | WBGene00303051",NA,"F01E11.20 | WBGene00303051",NA,NA,NA,NA,NA
"629","WBGene00303067",0.052290069749724,0.0638079961245576,0,0.10774946546837,0.0735113690478028,0,0,0,0,0,0,0.0843716530819868,0,0,0,"K01D12.20","K01D12.20","","","K01D12.20 | WBGene00303067",NA,"K01D12.20 | WBGene00303067",NA,NA,NA,NA,NA
"630","WBGene00303080",0,0,0,0,0,0.0732767309667538,0,0.143834953418331,0,0.106302686268882,0,0,0,0,0.437976523932745,"T14B4.20","T14B4.20","","","T14B4.20 | WBGene00303080",NA,"T14B4.20 | WBGene00303080",NA,NA,NA,NA,NA
"631","WBGene00303083",0,0,0,0,0.147022738095606,0.0732767309667538,0.192187538137215,0,0.143278237597442,0,0,0.0843716530819868,0,0,0.0875953047865491,"T28F3.11","T28F3.11","","","T28F3.11 | WBGene00303083",NA,"T28F3.11 | WBGene00303083",NA,NA,NA,NA,NA
"632","WBGene00303087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y39G8B.13","Y39G8B.13","","","Y39G8B.13 | WBGene00303087",NA,"Y39G8B.13 | WBGene00303087",NA,NA,NA,NA,NA
"633","WBGene00303095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Y71H2AL.4","Y71H2AL.4","","","Y71H2AL.4 | WBGene00303095",NA,"Y71H2AL.4 | WBGene00303095",NA,NA,NA,NA,NA
"634","WBGene00303359",0,0,0,0,0.0735113690478028,0.0732767309667538,0,0,0,0,0,0,0.256872660130884,0,0.525571828719294,"ZK177.12","ZK177.12","NDK domain-containing protein","","ZK177.12 | WBGene00303359",NA,"ZK177.12 | WBGene00303359",NA,NA,NA,NA,NA
"635","WBGene00304826",0.052290069749724,0,0,0,0.0735113690478028,0,0.25625005084962,0,0,0,0,0,0,0,0.350381219146196,"Y59E1A.4","Y59E1A.4","","","Y59E1A.4 | WBGene00304826",NA,"Y59E1A.4 | WBGene00304826",NA,NA,NA,NA,NA
"636","WBGene00304930",0,0,0,0,0.0735113690478028,0.219830192900261,0.12812502542481,0,0.143278237597442,0,0,0,0,0.111127175161654,0.175190609573098,"Y50E8A.22","Y50E8A.22","Secreted protein","","Y50E8A.22 | WBGene00304930",NA,"Y50E8A.22 | WBGene00304930",NA,NA,NA,NA,NA
"637","WBGene00305048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M01G12.16","M01G12.16","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class w (Srw)","M01G12.16 | WBGene00305048",NA,"M01G12.16 | WBGene00305048",NA,NA,NA,NA,NA
"638","WBGene00305102",0,0,0,0,0.147022738095606,0,0.192187538137215,0,0.0716391187987209,0,0,0,0,0,0.437976523932745,"C46F9.5","C46F9.5","Secreted protein","","C46F9.5 | WBGene00305102",NA,"C46F9.5 | WBGene00305102",NA,NA,NA,NA,NA
"639","WBGene00305112",0,0,0,0,0,0,0.0640625127124049,0.143834953418331,0.143278237597442,0,0,0,0,0.222254350323308,0.175190609573098,"F22E5.23","F22E5.23","Conserved domain protein","","F22E5.23 | WBGene00305112",NA,"F22E5.23 | WBGene00305112",NA,NA,NA,NA,NA
"640","WBGene00305132",0.104580139499448,0.127615992249115,0,0,0.0735113690478028,0,0.12812502542481,0,0.0716391187987209,0,0,0,0,0.222254350323308,0.0875953047865491,"T10D4.19","T10D4.19","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","T10D4.19 | WBGene00305132",NA,"T10D4.19 | WBGene00305132",NA,NA,NA,NA,NA
"641","WBGene00306005",0.104580139499448,0,0,0,0,0,0,0,0.286556475194883,0,0,0,0,0.222254350323308,0.175190609573098,"Y39A3B.8","Y39A3B.8","","","Y39A3B.8 | WBGene00306005",NA,"Y39A3B.8 | WBGene00306005",58.3333,NA,NA,"CRE02400 | WBGene00083605",55.5556
"642","WBGene00306014",0,0,0,0,0.147022738095606,0,0.0640625127124049,0,0,0,0,0,0.128436330065442,0,0.0875953047865491,"Y54F10BM.23","Y54F10BM.23","","","Y54F10BM.23 | WBGene00306014",NA,"Y54F10BM.23 | WBGene00306014",NA,NA,NA,NA,NA
