"","geneID","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"7274","WBGene00073907",0.0922544377947908,0,0,0,0,0,"CRE26913","CRE26913","MSP domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7275","WBGene00074621",0.0922544377947908,0,0,0,0,0.141657581131101,"CRE26915","CRE26915","","Cytochrome P450, Cytochrome P450, E-class, group I, Cytochrome P450 superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7276","WBGene00081365",0,0,0,0,0,0,"CRE26916","CRE26916","Flavoprotein","3-Dehydro-bile acid delta(4,6)-reductase-like, Conserved hyptotheical flavoprotein, PP4765, HI0933-like insert domain superfamily, FAD/NAD(P)-binding domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7277","WBGene00081366",0,0,0,0,0,0,"CRE26917","CRE26917","Lactamase_B domain-containing protein","Metallo-beta-lactamase, Ribonuclease Z/Hydroxyacylglutathione hydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA
"7278","WBGene00081411",0.461272188973954,0,0,0,0,0,"CRE26918","CRE26918","SPK domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7279","WBGene00081607",0,0,0,0,0,0,"CRE26920","CRE26920","S-protein homolog","",NA,NA,NA,NA,NA,NA,NA,NA
"7280","WBGene00067561",0.0152219822361405,0,0,0,0,0,"CRE26921","CRE26921","Retrovirus-related Pol polyprotein from transposon TNT 1-94","",NA,NA,NA,NA,NA,NA,NA,NA
"7281","WBGene00072296",0.00461272188973954,0,0.411296626950587,0,0.410665841310224,0.113326064904881,"CRE26922","CRE26922","Transposase_23 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7282","WBGene00082199",0,0,0,0,0,0,"CRE26925","CRE26925","Phage late control D family protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7283","WBGene00073867",0.184508875589582,0,0,0,0,0,"CRE26927","CRE26927","F-box domain-containing protein","F-box domain, F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7284","WBGene00073742",0,0,0,0,0,0,"CRE26929","CRE26929","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7285","WBGene00082880",0.276763313384372,0,0,0,0,0,"CRE26930","CRE26930","FBA_2 domain-containing protein","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"7286","WBGene00083316",0,0,0,0,0,0,"CRE26933","CRE26933","50S ribosomal protein L3","Ribosomal protein L3, Translation protein, beta-barrel domain superfamily, Ribosomal protein L3, conserved site, Ribosomal protein L3, bacterial/organelle-type",NA,NA,NA,NA,NA,NA,NA,NA
"7287","WBGene00084104",0,0,0,0,0,0,"CRE26936","CRE26936","AB hydrolase-1 domain-containing protein","Alpha/beta hydrolase fold-1, Alpha/Beta hydrolase fold",NA,NA,NA,NA,NA,NA,NA,NA
"7288","WBGene00084301",0,0.559369413909789,0,0,0.0250711746831639,0,"CRE26937","CRE26937","ShKT domain-containing protein","ShKT domain",NA,NA,"CBG24919 | WBGene00042918",46.5517,"CBN30698 | WBGene00192663",34.4828,NA,NA
"7289","WBGene00075773",0,0,0.612569444394491,0,0,0,"CRE26938","CRE26938","G protein-coupled receptor","7TM GPCR, serpentine receptor class r (Str)","str-44 | WBGene00006109",73.4317,"Cbr-str-44 | WBGene00028180",75.2768,"CBN28085 | WBGene00190050",82.6568,NA,NA
"7290","WBGene00052233",0.0922544377947908,0,0,0,0,0.031636859785946,"CRE26940","CRE26940","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, Endonuclease/exonuclease/phosphatase, Endonuclease/exonuclease/phosphatase superfamily, Reverse transcriptase/Diguanylate cyclase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA32775 | WBGene00208622",23.0415
"7291","WBGene00084254",0,0,0,0,0,0,"CRE26941","CRE26941","Inner membrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7292","WBGene00084249",0.645781064563536,0,0,0,0.100284698732655,0.188876774841468,"CRE26942","CRE26942","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,"CBN30708 | WBGene00192673",39.1473,"CJA36578 | WBGene00212425",24.8062
"7293","WBGene00084203",0.0922544377947908,0,0,0,0,0.0944383874207342,"CRE26943","CRE26943","Integrase catalytic domain-containing protein","Integrase, catalytic core, Ribonuclease H-like superfamily, Ribonuclease H superfamily, Reverse transcriptase, RNase H-like domain, Integrase zinc-binding domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,"CBN31824 | WBGene00193789",49.0126,NA,NA
"7294","WBGene00084180",0.172977070865233,0,0.123826537688315,0,0,0.0236095968551835,"CRE26945","CRE26945","Sec20-domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7295","WBGene00084174",0,0,0.0437549603138922,0,0,0,"CRE26955","CRE26955","","",NA,NA,NA,NA,NA,NA,NA,NA
"7296","WBGene00084223",0,0,0,0,0,0,"CRE26956","CRE26956","","",NA,NA,NA,NA,NA,NA,NA,NA
"7297","WBGene00052263",0,0,0,0,0,0,"Cre-srx-59","CRE26961","CRE-SRX-59 protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)","srx-59 | WBGene00005950",72.8395,NA,NA,"Cbn-srx-59 | WBGene00192768",76.2346,"CJA10438 | WBGene00129642",10.1852
"7298","WBGene00052264",0,0,0.262529761883353,0,0,0,"Cre-srx-16","CRE26962","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)","srx-16 | WBGene00005907",31.1649,"Cbr-srx-16.1 | WBGene00038471",31.6188,NA,NA,"Cjp-srx-16 | WBGene00119488",25.1135
"7299","WBGene00052267",0,0,0,0,0,0,"CRE26963","CRE26963","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,"CBG19055 | WBGene00038334",35.0877,NA,NA,"Cjp-srx-16 | WBGene00119488",25.614
"7300","WBGene00084205",0,0,0,0,0,0,"CRE26964","CRE26964","","",NA,NA,NA,NA,NA,NA,NA,NA
"7301","WBGene00052268",0,0,0.0875099206277844,0,0.100284698732655,0.188876774841468,"CRE26965","CRE26965","CRE-SRX-36 protein","7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,NA,NA,NA,NA,NA,NA
"7302","WBGene00052300",0,0,0,0,0,0,"CRE26978","CRE26978","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,NA,NA,NA,NA,NA,NA
"7303","WBGene00052301",0.0922544377947908,0,0,0,0,0,"CRE26979","CRE26979","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,"CBG23322 | WBGene00041696",60.5797,NA,NA,NA,NA
"7304","WBGene00052302",0,0,0.175019841255569,0,0,0,"CRE26980","CRE26980","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)","srx-86 | WBGene00005977",67.3981,"Cbr-srx-86 | WBGene00041695",73.0407,NA,NA,"CJA03938 | WBGene00123142",40.7523
"7305","WBGene00052310",0,0,0,0,0.100284698732655,0,"CRE26983","CRE26983","7TM_GPCR_Srx domain-containing protein","7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,NA,NA,NA,NA,NA,NA
"7306","WBGene00052311",0.138381656692186,0,0,0,0,0.0944383874207342,"Cre-srx-90","CRE26984","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)","srx-90 | WBGene00005981",67.6923,"CBG21469 | WBGene00040232",80,NA,NA,NA,NA
"7307","WBGene00052312",0.0461272188973954,0,0.175019841255569,0,0,0,"Cre-srx-89","CRE26985","CRE-SRX-89 protein","7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,NA,NA,"CBN28717 | WBGene00190682",81.0811,NA,NA
"7308","WBGene00052313",0,0,0,0,0,0,"Cre-srx-82","CRE26986","CRE-SRX-82 protein","7TM GPCR, serpentine receptor class x  (Srx)","srx-82 | WBGene00005973",56.1562,"Cbr-srx-82 | WBGene00041689",64.8649,"Cbn-srx-82 | WBGene00194559",66.3664,"CJA26171 | WBGene00181743",22.5225
"7309","WBGene00084233",0,0,0.743834325336168,0,0,0,"Cre-srx-80","CRE26987","7TM_GPCR_Srx domain-containing protein","7TM GPCR, serpentine receptor class x  (Srx)","srx-80 | WBGene00005971",62.069,NA,NA,NA,NA,NA,NA
"7310","WBGene00084236",0,0,0.612569444394491,0,0,0.0944383874207342,"Cre-srx-84","CRE26988","CRE-SRX-84 protein","7TM GPCR, serpentine receptor class x  (Srx)","srx-84 | WBGene00005975",62.8483,"Cbr-srx-84 | WBGene00041687",66.5635,NA,NA,NA,NA
"7311","WBGene00052376",0,0,0.0875099206277844,0,0,0,"CRE27018","CRE27018","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class j (Srj)",NA,NA,"CBG23243 | WBGene00041631",73.3577,NA,NA,NA,NA
"7312","WBGene00084207",0.0922544377947908,0,0.743834325336168,0,0,0.0944383874207342,"CRE27022","CRE27022","7TM_GPCR_Srx domain-containing protein","7TM GPCR, serpentine receptor class x  (Srx)",NA,NA,NA,NA,NA,NA,NA,NA
"7313","WBGene00052382",0,0,0.0875099206277844,0,0.100284698732655,0,"Cre-srx-76","CRE27023","CRE-SRX-76 protein","7TM GPCR, serpentine receptor class x  (Srx)","srx-76 | WBGene00005967",56.0656,"Cbr-srx-76 | WBGene00041626",39.3443,"CBN28224 | WBGene00190189",22.9508,"Cjp-srx-76 | WBGene00122368",36.7213
"7314","WBGene00084228",0,0,0,0,0,0,"CRE27024","CRE27024","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"7315","WBGene00084202",0,0,0,0,0,0,"CRE27025","CRE27025","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,"CBN24768 | WBGene00163493",36.5591,NA,NA
"7316","WBGene00084197",0.0922544377947908,0,0.0437549603138922,0,0,0.0472191937103671,"CRE27026","CRE27026","","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"7317","WBGene00084185",0.0922544377947908,0,0.39379464282503,0,0.0501423493663277,0.236095968551835,"CRE27028","CRE27028","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,"CBG27037 | WBGene00088451",51.2064,NA,NA,NA,NA
"7318","WBGene00084196",0,0,0,0,0,0.0944383874207342,"CRE27034","CRE27034","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7319","WBGene00052414",0.138381656692186,0,0.350039682511138,0,0.300854096197966,0.141657581131101,"CRE27044","CRE27044","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily","F10C2.7 | WBGene00008647",92.1739,"CBG23364 | WBGene00041731",94.7826,"CBN15657 | WBGene00154382",95.6522,"CJA03811 | WBGene00123015",91.087
"7320","WBGene00052423",0,0,0,0,0,0,"CRE27047","CRE27047","Glycosyltransferase family 92 protein","Glycosyltransferase family 92","R07B7.12 | WBGene00011096",59.129,"CBG23374 | WBGene00041741",60.469,NA,NA,"CJA03906 | WBGene00123110",50.7538
"7321","WBGene00052442",0,0,0,0,0,0,"Cre-srj-4","CRE27060","G protein-coupled receptor","7TM GPCR, serpentine receptor class j (Srj)","srj-4 | WBGene00005592",71.3864,"CBG23395 | WBGene00041759",85.2507,"CBN30268 | WBGene00192233",33.9233,NA,NA
"7322","WBGene00052485",0.138381656692186,0,0,0,0.100284698732655,0.0944383874207342,"CRE27087","CRE27087","4a-hydroxytetrahydrobiopterin dehydratase","Pterin 4 alpha carbinolamine dehydratase, Pterin 4 alpha carbinolamine dehydratase superfamily","pcbd-1 | WBGene00020397",75.4717,"Cbr-pcbd-1 | WBGene00026692",75.4717,NA,NA,NA,NA
"7323","WBGene00052494",0,0,0.437549603138922,0,0.0501423493663277,0.283315162262202,"Cre-srh-16","CRE27091","CRE-SRH-16 protein","7TM GPCR, serpentine receptor class h (Srh)","srh-16 | WBGene00005241",71.6049,"Cbr-srh-16 | WBGene00041806",72.5309,"Cbn-srh-16 | WBGene00146427",76.5432,NA,NA
"7324","WBGene00052512",0,0,0.546937003923653,0,0,0.188876774841468,"CRE27099","CRE27099","7TM_GPCR_Srx domain-containing protein","","F23H12.7 | WBGene00009095",65.3846,"CBG23468 | WBGene00041822",66.1538,"CBN24438 | WBGene00163163",66.1538,"CJA12629 | WBGene00131833",36.9231
"7325","WBGene00052523",0.0922544377947908,0,0,0,0,0.377753549682937,"CRE27108","CRE27108","Methyltransf_21 domain-containing protein","Methyltransferase FkbM","C13A2.4 | WBGene00015721",51.3846,"CBG06357 | WBGene00028651",62.1538,NA,NA,NA,NA
"7326","WBGene00084224",0,0,0,0,0,0,"CRE27112","CRE27112","","","K01D12.10 | WBGene00010469",65.9459,"CBG15873 | WBGene00035986",52.4324,"CBN24559 | WBGene00163284",43.2432,NA,NA
"7327","WBGene00052540",0,0,0,0,0.100284698732655,0.33053435597257,"CRE27116","CRE27116","","","C54D10.9 | WBGene00008303",84.5745,"CBG23495 | WBGene00041845",87.766,NA,NA,NA,NA
"7328","WBGene00052547",0.0922544377947908,0,0.306284722197246,0,0,0.0944383874207342,"Cre-srt-39","CRE27120","CRE-SRT-39 protein","7TM GPCR, serpentine receptor class t (Srt)","srt-39 | WBGene00012242",89.3175,"Cbr-srt-39 | WBGene00041851",57.27,"CBN31717 | WBGene00193682",93.7685,"Cjp-srt-39 | WBGene00123963",81.3056
"7329","WBGene00084173",0.0461272188973954,0,0,0,0,0,"CRE27122","CRE27122","Transposase","Innexin",NA,NA,NA,NA,"CBN15897 | WBGene00154622",92.6471,NA,NA
"7330","WBGene00052588",0,0,0.218774801569461,0,0,0.0472191937103671,"CRE27140","CRE27140","ShKT domain-containing protein","ShKT domain","F56H9.8 | WBGene00189948",39.5973,"CBG27015 | WBGene00088429",51.0067,"CBN12414 | WBGene00151139",65.1007,NA,NA
"7331","WBGene00052594",0,0,0,0,0,0,"Cre-srx-116","CRE27143","CRE-SRX-116 protein","7TM GPCR, serpentine receptor class x  (Srx)","srx-116 | WBGene00006007",70.9302,"Cbr-srx-116 | WBGene00030318",79.6512,NA,NA,NA,NA
"7332","WBGene00052600",0,0,0.0875099206277844,0,0,0,"CRE27148","CRE27148","F-box domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7333","WBGene00084248",0.907322395711768,0,0,0,0,0,"CRE27149","CRE27149","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"7334","WBGene00052622",0.276763313384372,0,0,0,0,0,"Cre-srt-43","CRE27158","CRE-SRT-43 protein","7TM GPCR, serpentine receptor class t (Srt)","srt-43 | WBGene00008937",86.5672,"Cbr-srt-43 | WBGene00030347",89.2537,"Cbn-srt-43 | WBGene00191287",86.5672,NA,NA
"7335","WBGene00052623",0,0,0.700079365022276,0,0.200569397465311,0.0944383874207342,"CRE27159","CRE27159","Secreted protein","",NA,NA,NA,NA,"CBN29896 | WBGene00191861",67.7778,NA,NA
"7336","WBGene00052636",0,0,0,0,0,0,"Cre-srbc-45","CRE27164","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,"CBG30913 | WBGene00271516",47.8723,"CBN22108 | WBGene00160833",45.3901,NA,NA
"7337","WBGene00052637",0,0,0.350039682511138,0,0,0,"CRE27165","CRE27165","G protein-coupled receptor","Pentatricopeptide repeat, 7TM GPCR, serpentine receptor class bc (Srbc)",NA,NA,NA,NA,"CBN14272 | WBGene00152997",38.0623,NA,NA
"7338","WBGene00052638",0,0,0,0,0,0.0472191937103671,"CRE27166","CRE27166","Serpentine Receptor, class BC (Class B-like)","7TM GPCR, serpentine receptor class bc (Srbc)","ZC443.7 | WBGene00077562",64.0264,NA,NA,"CBN11146 | WBGene00149871",84.8185,NA,NA
"7339","WBGene00052652",0,0,0.612569444394491,0,0.100284698732655,0.0944383874207342,"CRE27173","CRE27173","SPK domain-containing protein","","R04B5.7 | WBGene00011005",22.6866,"CBG08604 | WBGene00030363",32.2388,"CBN07838 | WBGene00146563",19.1045,NA,NA
"7340","WBGene00052672",0,0,0,0,0,0,"CRE27184","CRE27184","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class e (Sre)",NA,NA,NA,NA,"CBN09644 | WBGene00148369",40.2027,NA,NA
"7341","WBGene00052673",0,0,0.131264880941677,0,0,0,"Cre-srsx-3","CRE27185","CRE-SRSX-3 protein","G protein-coupled receptor, rhodopsin-like, GPCR, rhodopsin-like, 7TM, Serpentine type 7TM GPCR chemoreceptor Srsx, Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes","srsx-1 | WBGene00009566",68.0645,"Cbr-srsx-3 | WBGene00030385",91.9355,NA,NA,"CJA13569 | WBGene00132773",19.0323
"7342","WBGene00052674",0,0,0.175019841255569,0,0,0.0472191937103671,"CRE27186","CRE27186","G_PROTEIN_RECEP_F1_2 domain-containing protein","G protein-coupled receptor, rhodopsin-like, Serpentine type 7TM GPCR chemoreceptor Srsx, Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes","srsx-1 | WBGene00009566",61.9205,NA,NA,NA,NA,"CJA13569 | WBGene00132773",17.2185
"7343","WBGene00052681",0,0,0.0875099206277844,0,0,0,"CRE27188","CRE27188","Gustatory receptor","Protein of unknown function DUF267, Caenorhabditis species","srr-10 | WBGene00005661",63.1169,"Cbr-srr-10 | WBGene00030397",82.5974,"CBN04495 | WBGene00143220",81.2987,NA,NA
"7344","WBGene00052683",0,0,0.0875099206277844,0,0,0,"Cre-srr-5","CRE27191","CRE-SRR-5 protein","Protein of unknown function DUF267, Caenorhabditis species",NA,NA,"Cbr-srr-5 | WBGene00030399",72.0195,"Cbn-srr-5 | WBGene00160798",69.3431,"CJA19783 | WBGene00175354",11.9221
"7345","WBGene00052684",0.322890532281768,0,0.262529761883353,0,0,0.283315162262202,"Cre-srr-6","CRE27192","CRE-SRR-6 protein","Protein of unknown function DUF267, Caenorhabditis species","srr-6 | WBGene00005657",67.8049,"Cbr-srr-6 | WBGene00030400",74.1463,"Cbn-srr-6 | WBGene00192640",73.1707,"CJA19783 | WBGene00175354",14.878
"7346","WBGene00052718",0,0,0.0875099206277844,0,0,0,"Cre-srh-130","CRE27208","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-130 | WBGene00005347",75,"Cbr-srh-130 | WBGene00030436",83.631,"Cbn-srh-130 | WBGene00153051",74.7024,"Cjp-srh-130 | WBGene00136240",63.9881
"7347","WBGene00052730",0.21818174538468,0,0.211336458316099,0,0.181013881212443,0.122769903646954,"CRE27211","CRE27211","ULP_PROTEASE domain-containing protein","Reverse transcriptase domain, Ulp1 protease family, C-terminal catalytic domain, Zinc finger C2H2-type, Papain-like cysteine peptidase superfamily",NA,NA,NA,NA,"CBN10234 | WBGene00148959",46.4464,NA,NA
"7348","WBGene00084259",0,0,0,0,0,0,"CRE27213","CRE27213","","",NA,NA,NA,NA,NA,NA,NA,NA
"7349","WBGene00084187",0.138381656692186,0,0,0,0,0,"CRE27215","CRE27215","BPTI/Kunitz inhibitor domain-containing protein","Pancreatic trypsin inhibitor Kunitz domain, Proteinase inhibitor I2, Kunitz, conserved site, Pancreatic trypsin inhibitor Kunitz domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"7350","WBGene00052750",0,0,0.131264880941677,0,0,0.0944383874207342,"Cre-srg-29","CRE27222","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class g (Srg)","srg-29 | WBGene00005186",71.5909,"CBG31302 | WBGene00303240",58.8068,"CBN11560 | WBGene00150285",69.8864,"CJA11817 | WBGene00131021",46.5909
"7351","WBGene00052751",0,0,0.306284722197246,0,0,0.0944383874207342,"Cre-srg-27","CRE27223","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class g (Srg)","srg-27 | WBGene00005184",74.9263,"Cbr-srg-27 | WBGene00028985",81.1209,"CBN32984 | WBGene00219524",74.0413,NA,NA
"7352","WBGene00084192",0,0,0.0875099206277844,0,0,0.0944383874207342,"Cre-ceh-75.1","CRE27225","S ribonuclease","",NA,NA,"CBG27377 | WBGene00088791",30.8824,NA,NA,NA,NA
"7353","WBGene00052753",0.184508875589582,0,0,0,0,0,"Cre-ceh-75.2","CRE27226","Sec16_C domain-containing protein","","ceh-75 | WBGene00008242",10.5398,"Cbr-ceh-75 | WBGene00028982",18.2519,NA,NA,NA,NA
"7354","WBGene00084209",0,0,0,0,0,0.141657581131101,"CRE27227","CRE27227","","",NA,NA,NA,NA,NA,NA,NA,NA
"7355","WBGene00052755",0,0,0,0,0.100284698732655,0.188876774841468,"CRE27230","CRE27230","Required for respiratory growth protein 9, mitochondrial","",NA,NA,"CBG27373 | WBGene00088787",27.4627,NA,NA,NA,NA
"7356","WBGene00052759",0,0,0.568814484080599,0,0.100284698732655,0,"Cre-srh-18","CRE27233","CRE-SRH-18 protein","7TM GPCR, serpentine receptor class h (Srh)","srh-18 | WBGene00005243",65.4545,"Cbr-srh-18 | WBGene00028975",76.3636,NA,NA,NA,NA
"7357","WBGene00052762",0,0,0,0,0,0.0472191937103671,"Cre-str-37","CRE27234","CRE-STR-37 protein","7TM GPCR, serpentine receptor class r (Str)","str-37 | WBGene00006102",58.284,NA,NA,NA,NA,NA,NA
"7358","WBGene00084258",0,0,0.0875099206277844,0,0,0,"CRE27240","CRE27240","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class g (Srg)",NA,NA,NA,NA,NA,NA,NA,NA
"7359","WBGene00052776",0,0,0,0,0,0,"Cre-srg-46","CRE27241","CRE-SRG-46 protein","",NA,NA,NA,NA,NA,NA,NA,NA
"7360","WBGene00052778",0,0,0.350039682511138,0,0.225640572148475,0.0944383874207342,"CRE27243","CRE27243","NR LBD domain-containing protein","Nuclear hormone receptor, ligand-binding domain, Nuclear hormone receptor-like domain superfamily",NA,NA,"CBG06732 | WBGene00028967",60.9091,NA,NA,NA,NA
"7361","WBGene00052779",0,0,0.175019841255569,0,0,0.0944383874207342,"Cre-srx-125","CRE27245","CRE-SRX-125 protein","7TM GPCR, serpentine receptor class x  (Srx)","srx-125 | WBGene00006016",76.1589,"Cbr-srx-125 | WBGene00028965",81.1258,NA,NA,"Cjp-srx-125.2 | WBGene00181467",34.4371
"7362","WBGene00084255",0,0,0,0,0,0,"CRE27251","CRE27251","G_PROTEIN_RECEP_F1_2 domain-containing protein","",NA,NA,"CBG06715 | WBGene00028954",21.4286,NA,NA,NA,NA
"7363","WBGene00084206",0,0,0,0,0,0,"CRE27252","CRE27252","Ovule protein","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,"CBG06712 | WBGene00028951",50,NA,NA,NA,NA
